State,PollScore,SampleSize,NumericGrade,PollRecency,Percentage,CandidateName
NA,-0.9,2496,2.8,57,46,Donald Trump
NA,-0.9,NA,2.8,57,50,Kamala Harris
NA,-0.9,NA,2.8,57,46,Donald Trump
NA,-0.9,NA,2.8,57,52,Kamala Harris
NA,-0.9,NA,2.8,57,46,Donald Trump
NA,-0.9,2496,2.8,57,49,Kamala Harris
NA,-0.9,2496,2.8,57,45,Donald Trump
NA,-0.9,NA,2.8,57,50,Kamala Harris
NA,-0.9,NA,2.8,57,45,Donald Trump
Nebraska,-1.3,1293,2.8,57,37,Kamala Harris
Nebraska,-1.3,1293,2.8,57,54,Donald Trump
Nebraska CD-2,-1.3,507,2.8,57,47,Kamala Harris
Nebraska CD-2,-1.3,507,2.8,57,42,Donald Trump
West Virginia,1.7,400,0.7,59,34,Kamala Harris
West Virginia,1.7,400,0.7,59,61,Donald Trump
NA,-0.3,4000,1.9,56,48,Kamala Harris
NA,-0.3,4000,1.9,56,44,Donald Trump
NA,-0.3,7119,1.9,56,50,Kamala Harris
NA,-0.3,7119,1.9,56,45,Donald Trump
Arizona,-1.1,1014,2.8,57,48,Kamala Harris
Arizona,-1.1,1014,2.8,57,47,Donald Trump
Arizona,-1.1,1014,2.8,57,50,Kamala Harris
Arizona,-1.1,1014,2.8,57,49,Donald Trump
Georgia,-1.1,1014,2.8,57,48,Kamala Harris
Georgia,-1.1,1014,2.8,57,46,Donald Trump
Georgia,-1.1,1014,2.8,57,50,Kamala Harris
Georgia,-1.1,1014,2.8,57,48,Donald Trump
Nevada,-1.1,1026,2.8,57,48,Kamala Harris
Nevada,-1.1,1026,2.8,57,46,Donald Trump
Nevada,-1.1,1026,2.8,57,50,Kamala Harris
Nevada,-1.1,1026,2.8,57,48,Donald Trump
North Carolina,-1.1,999,2.8,57,47,Kamala Harris
North Carolina,-1.1,999,2.8,57,48,Donald Trump
North Carolina,-1.1,999,2.8,57,49,Kamala Harris
North Carolina,-1.1,999,2.8,57,50,Donald Trump
Georgia,-0.3,801,1.9,57,47,Kamala Harris
Georgia,-0.3,801,1.9,57,46,Donald Trump
Georgia,-0.3,801,1.9,57,49,Kamala Harris
Georgia,-0.3,801,1.9,57,47,Donald Trump
Georgia,-0.3,737,1.9,57,48,Kamala Harris
Georgia,-0.3,737,1.9,57,46,Donald Trump
Georgia,-0.3,737,1.9,57,50,Kamala Harris
Georgia,-0.3,737,1.9,57,47,Donald Trump
Michigan,-0.3,702,1.9,57,48,Kamala Harris
Michigan,-0.3,702,1.9,57,46,Donald Trump
Michigan,-0.3,702,1.9,57,49,Kamala Harris
Michigan,-0.3,702,1.9,57,46,Donald Trump
Michigan,-0.3,651,1.9,57,49,Kamala Harris
Michigan,-0.3,651,1.9,57,47,Donald Trump
Michigan,-0.3,651,1.9,57,49,Kamala Harris
Michigan,-0.3,651,1.9,57,47,Donald Trump
Nevada,-0.3,450,1.9,57,48,Kamala Harris
Nevada,-0.3,450,1.9,57,45,Donald Trump
Nevada,-0.3,450,1.9,57,49,Kamala Harris
Nevada,-0.3,450,1.9,57,45,Donald Trump
Nevada,-0.3,416,1.9,57,48,Kamala Harris
Nevada,-0.3,416,1.9,57,46,Donald Trump
Nevada,-0.3,416,1.9,57,50,Kamala Harris
Nevada,-0.3,416,1.9,57,46,Donald Trump
North Carolina,-0.3,700,1.9,57,48,Kamala Harris
North Carolina,-0.3,700,1.9,57,47,Donald Trump
North Carolina,-0.3,700,1.9,57,49,Kamala Harris
North Carolina,-0.3,700,1.9,57,47,Donald Trump
North Carolina,-0.3,645,1.9,57,48,Kamala Harris
North Carolina,-0.3,645,1.9,57,48,Donald Trump
North Carolina,-0.3,645,1.9,57,49,Kamala Harris
North Carolina,-0.3,645,1.9,57,49,Donald Trump
Pennsylvania,-0.3,803,1.9,57,51,Kamala Harris
Pennsylvania,-0.3,803,1.9,57,45,Donald Trump
Pennsylvania,-0.3,803,1.9,57,51,Kamala Harris
Pennsylvania,-0.3,803,1.9,57,47,Donald Trump
Pennsylvania,-0.3,758,1.9,57,51,Kamala Harris
Pennsylvania,-0.3,758,1.9,57,46,Donald Trump
Pennsylvania,-0.3,758,1.9,57,51,Kamala Harris
Pennsylvania,-0.3,758,1.9,57,48,Donald Trump
Wisconsin,-0.3,701,1.9,57,51,Kamala Harris
Wisconsin,-0.3,701,1.9,57,44,Donald Trump
Wisconsin,-0.3,701,1.9,57,52,Kamala Harris
Wisconsin,-0.3,701,1.9,57,44,Donald Trump
Wisconsin,-0.3,648,1.9,57,52,Kamala Harris
Wisconsin,-0.3,648,1.9,57,44,Donald Trump
Wisconsin,-0.3,648,1.9,57,53,Kamala Harris
Wisconsin,-0.3,648,1.9,57,44,Donald Trump
Michigan,-0.7,600,1.9,57,45,Kamala Harris
Michigan,-0.7,600,1.9,57,46,Donald Trump
Michigan,-0.7,600,1.9,57,46,Kamala Harris
Michigan,-0.7,600,1.9,57,47,Donald Trump
California,NA,3154,NA,57,58,Kamala Harris
California,NA,3154,NA,57,36,Donald Trump
California,NA,3154,NA,57,52,Kamala Harris
California,NA,3154,NA,57,35,Donald Trump
Michigan,NA,500,NA,57,47,Kamala Harris
Michigan,NA,500,NA,57,47,Donald Trump
Pennsylvania,NA,613,NA,57,46,Kamala Harris
Pennsylvania,NA,613,NA,57,46,Donald Trump
Wisconsin,NA,518,NA,57,47,Kamala Harris
Wisconsin,NA,518,NA,57,47,Donald Trump
NA,-1.1,1194,3,58,46,Kamala Harris
NA,-1.1,1194,3,58,45,Donald Trump
NA,-1.1,1197,3,58,47,Kamala Harris
NA,-1.1,1197,3,58,46,Donald Trump
NA,-1.1,1788,3,58,39,Kamala Harris
NA,-1.1,1788,3,58,36,Donald Trump
NA,-1.1,1200,3,58,44,Kamala Harris
NA,-1.1,1200,3,58,42,Donald Trump
NA,0.6,2626,1.4,60,48,Kamala Harris
NA,0.6,2626,1.4,60,43,Donald Trump
NA,NA,5837,NA,64,45,Kamala Harris
NA,NA,5837,NA,64,42,Donald Trump
Florida,0.2,600,1,65,45,Kamala Harris
Florida,0.2,600,1,65,52,Donald Trump
NA,-0.8,1031,2.7,57,48,Kamala Harris
NA,-0.8,1031,2.7,57,49,Donald Trump
NA,-0.8,1031,2.7,57,47,Kamala Harris
NA,-0.8,1031,2.7,57,45,Donald Trump
NA,-0.8,1031,2.7,57,48,Kamala Harris
NA,-0.8,1031,2.7,57,48,Donald Trump
NA,-0.8,1031,2.7,57,46,Kamala Harris
NA,-0.8,1031,2.7,57,50,Donald Trump
NA,-0.3,7818,1.9,57,48,Kamala Harris
NA,-0.3,7818,1.9,57,44,Donald Trump
NA,-0.3,6905,1.9,57,50,Kamala Harris
NA,-0.3,6905,1.9,57,45,Donald Trump
NA,NA,929,NA,57,47,Kamala Harris
NA,NA,929,NA,57,42.7,Donald Trump
NA,NA,856,NA,57,49.1,Kamala Harris
NA,NA,856,NA,57,44.6,Donald Trump
NA,0,908,2,57,50,Kamala Harris
NA,0,908,2,57,46,Donald Trump
NA,0,863,2,57,50,Kamala Harris
NA,0,863,2,57,46,Donald Trump
NA,-0.9,1257,2,56,50,Kamala Harris
NA,-0.9,1257,2,56,46,Donald Trump
NA,-0.9,1190,2,56,52,Kamala Harris
NA,-0.9,1190,2,56,45,Donald Trump
NA,-0.3,4000,1.9,58,48,Kamala Harris
NA,-0.3,4000,1.9,58,44,Donald Trump
NA,-0.3,9963,1.9,58,50,Kamala Harris
NA,-0.3,9963,1.9,58,45,Donald Trump
Pennsylvania,NA,800,NA,57,47,Kamala Harris
Pennsylvania,NA,800,NA,57,47,Donald Trump
Pennsylvania,NA,800,NA,57,41,Kamala Harris
Pennsylvania,NA,800,NA,57,46,Donald Trump
Pennsylvania,NA,713,NA,57,47,Kamala Harris
Pennsylvania,NA,713,NA,57,48,Donald Trump
Pennsylvania,NA,713,NA,57,43,Kamala Harris
Pennsylvania,NA,713,NA,57,47,Donald Trump
NA,-0.3,4000,1.9,59,48,Kamala Harris
NA,-0.3,4000,1.9,59,44,Donald Trump
NA,-0.3,9845,1.9,59,50,Kamala Harris
NA,-0.3,9845,1.9,59,45,Donald Trump
NA,-0.1,1758,2,61,45,Kamala Harris
NA,-0.1,1758,2,61,40,Donald Trump
NA,-0.1,1758,2,61,47,Kamala Harris
NA,-0.1,1758,2,61,42,Donald Trump
NA,NA,1000,NA,65,52.6,Kamala Harris
NA,NA,1000,NA,65,47.4,Donald Trump
Pennsylvania,-1.1,500,3,65,43,Kamala Harris
Pennsylvania,-1.1,500,3,65,42.5,Donald Trump
Pennsylvania,-1.1,NA,3,65,47,Kamala Harris
Pennsylvania,-1.1,NA,3,65,47,Donald Trump
Pennsylvania,-1.1,500,3,65,43,Kamala Harris
Pennsylvania,-1.1,500,3,65,41,Donald Trump
Pennsylvania,-1.1,NA,3,65,48,Kamala Harris
Pennsylvania,-1.1,NA,3,65,46,Donald Trump
Wisconsin,-1.1,500,3,65,48,Kamala Harris
Wisconsin,-1.1,500,3,65,42,Donald Trump
Wisconsin,-1.1,NA,3,65,51,Kamala Harris
Wisconsin,-1.1,NA,3,65,46,Donald Trump
Wisconsin,-1.1,500,3,65,45,Kamala Harris
Wisconsin,-1.1,500,3,65,40,Donald Trump
Wisconsin,-1.1,NA,3,65,49,Kamala Harris
Wisconsin,-1.1,NA,3,65,45,Donald Trump
Michigan,-1.1,500,3,65,44,Kamala Harris
Michigan,-1.1,500,3,65,43.5,Donald Trump
Michigan,-1.1,NA,3,65,47,Kamala Harris
Michigan,-1.1,NA,3,65,48,Donald Trump
Michigan,-1.1,500,3,65,44,Kamala Harris
Michigan,-1.1,500,3,65,41.5,Donald Trump
Michigan,-1.1,NA,3,65,47,Kamala Harris
Michigan,-1.1,NA,3,65,46,Donald Trump
Texas,0,725,1.4,59,42,Kamala Harris
Texas,0,725,1.4,59,45,Donald Trump
Texas,0,725,1.4,59,44,Kamala Harris
Texas,0,725,1.4,59,49,Donald Trump
Florida,0,837,1.4,59,45,Kamala Harris
Florida,0,837,1.4,59,48,Donald Trump
Florida,0,837,1.4,59,47,Kamala Harris
Florida,0,837,1.4,59,51,Donald Trump
New Mexico,-1.1,965,2.9,60,53.6,Kamala Harris
New Mexico,-1.1,965,2.9,60,46.4,Donald Trump
New Mexico,-1.1,965,2.9,60,51,Kamala Harris
New Mexico,-1.1,965,2.9,60,40.2,Donald Trump
Virginia,NA,629,NA,60,48.6,Kamala Harris
Virginia,NA,629,NA,60,45.8,Donald Trump
Michigan,-0.4,1001,1.8,60,46.4,Kamala Harris
Michigan,-0.4,1001,1.8,60,44.1,Donald Trump
Michigan,-0.4,741,1.8,60,48.4,Kamala Harris
Michigan,-0.4,741,1.8,60,46,Donald Trump
Michigan,-0.4,1001,1.8,60,43.7,Kamala Harris
Michigan,-0.4,1001,1.8,60,41.9,Donald Trump
Michigan,-0.4,741,1.8,60,46.8,Kamala Harris
Michigan,-0.4,741,1.8,60,44.8,Donald Trump
NA,-0.3,4000,1.9,60,48,Kamala Harris
NA,-0.3,4000,1.9,60,44,Donald Trump
NA,-0.3,9801,1.9,60,50,Kamala Harris
NA,-0.3,9801,1.9,60,45,Donald Trump
NA,-0.4,2404,2.3,61,49,Kamala Harris
NA,-0.4,2404,2.3,61,49,Donald Trump
NA,-0.4,2404,2.3,61,48,Kamala Harris
NA,-0.4,2404,2.3,61,46,Donald Trump
NA,NA,1867,NA,62,52,Kamala Harris
NA,NA,1867,NA,62,48,Donald Trump
NA,NA,1867,NA,62,50,Kamala Harris
NA,NA,1867,NA,62,44,Donald Trump
NA,-1.1,1835,3,65,44,Kamala Harris
NA,-1.1,1835,3,65,40,Donald Trump
Pennsylvania,NA,400,NA,75,51.1,Kamala Harris
Pennsylvania,NA,400,NA,75,48.9,Donald Trump
Ohio,NA,400,NA,78,43.8,Kamala Harris
Ohio,NA,400,NA,78,56.2,Donald Trump
Missouri,NA,400,NA,86,41.3,Kamala Harris
Missouri,NA,400,NA,86,58.7,Donald Trump
NA,0.4,1275,1.8,59,47,Kamala Harris
NA,0.4,1275,1.8,59,44,Donald Trump
North Carolina,-1.3,1053,2.8,61,46,Kamala Harris
North Carolina,-1.3,1053,2.8,61,45,Donald Trump
North Carolina,-1.3,941,2.8,61,47,Kamala Harris
North Carolina,-1.3,941,2.8,61,47,Donald Trump
NA,NA,1200,NA,61,44,Kamala Harris
NA,NA,1200,NA,61,39,Donald Trump
NA,NA,1000,NA,61,47,Kamala Harris
NA,NA,1000,NA,61,39,Donald Trump
NA,-0.3,4000,1.9,61,48,Kamala Harris
NA,-0.3,4000,1.9,61,45,Donald Trump
NA,-0.3,9928,1.9,61,49,Kamala Harris
NA,-0.3,9928,1.9,61,46,Donald Trump
Michigan,-0.1,400,1.7,61,44,Kamala Harris
Michigan,-0.1,400,1.7,61,43,Donald Trump
Michigan,-0.1,400,1.7,61,46,Kamala Harris
Michigan,-0.1,400,1.7,61,48,Donald Trump
Pennsylvania,-0.1,400,1.7,61,43,Kamala Harris
Pennsylvania,-0.1,400,1.7,61,43,Donald Trump
Pennsylvania,-0.1,400,1.7,61,46,Kamala Harris
Pennsylvania,-0.1,400,1.7,61,47,Donald Trump
Wisconsin,-0.1,400,1.7,61,47,Kamala Harris
Wisconsin,-0.1,400,1.7,61,42,Donald Trump
Wisconsin,-0.1,400,1.7,61,49,Kamala Harris
Wisconsin,-0.1,400,1.7,61,45,Donald Trump
Wisconsin,0.3,600,1.3,61,48,Kamala Harris
Wisconsin,0.3,600,1.3,61,45,Donald Trump
New York,NA,400,NA,79,58.3,Kamala Harris
New York,NA,400,NA,79,41.7,Donald Trump
NA,-0.3,4000,1.9,62,47,Kamala Harris
NA,-0.3,4000,1.9,62,45,Donald Trump
NA,-0.3,10142,1.9,62,49,Kamala Harris
NA,-0.3,10142,1.9,62,46,Donald Trump
NA,-1.1,1371,3,63,46,Kamala Harris
NA,-1.1,1371,3,63,43,Donald Trump
NA,-0.6,801,2.6,63,50,Kamala Harris
NA,-0.6,801,2.6,63,43,Donald Trump
Maryland,-0.3,600,1.7,66,59,Kamala Harris
Maryland,-0.3,600,1.7,66,29,Donald Trump
Maryland,-0.3,600,1.7,66,64,Kamala Harris
Maryland,-0.3,600,1.7,66,32,Donald Trump
Arizona,0.2,600,1.5,66,47.6,Kamala Harris
Arizona,0.2,600,1.5,66,48.7,Donald Trump
Arizona,0.2,600,1.5,66,46.1,Kamala Harris
Arizona,0.2,600,1.5,66,46.4,Donald Trump
Georgia,0.2,600,1.5,66,48.9,Kamala Harris
Georgia,0.2,600,1.5,66,49.3,Donald Trump
Georgia,0.2,600,1.5,66,46.8,Kamala Harris
Georgia,0.2,600,1.5,66,48.1,Donald Trump
North Carolina,0.2,600,1.5,66,47.2,Kamala Harris
North Carolina,0.2,600,1.5,66,47.4,Donald Trump
North Carolina,0.2,600,1.5,66,46.5,Kamala Harris
North Carolina,0.2,600,1.5,66,45.1,Donald Trump
Pennsylvania,0.2,600,1.5,66,48.2,Kamala Harris
Pennsylvania,0.2,600,1.5,66,47.2,Donald Trump
Pennsylvania,0.2,600,1.5,66,46.3,Kamala Harris
Pennsylvania,0.2,600,1.5,66,45,Donald Trump
Wisconsin,0.2,600,1.5,66,47.9,Kamala Harris
Wisconsin,0.2,600,1.5,66,45.2,Donald Trump
Wisconsin,0.2,600,1.5,66,46.3,Kamala Harris
Wisconsin,0.2,600,1.5,66,42.4,Donald Trump
Pennsylvania,-0.3,800,2,62,46,Kamala Harris
Pennsylvania,-0.3,800,2,62,46.6,Donald Trump
NA,-0.3,4000,1.9,63,47,Kamala Harris
NA,-0.3,4000,1.9,63,44,Donald Trump
NA,-0.3,10527,1.9,63,49,Kamala Harris
NA,-0.3,10527,1.9,63,45,Donald Trump
New Hampshire,-0.3,2048,2.6,65,50,Kamala Harris
New Hampshire,-0.3,2048,2.6,65,43,Donald Trump
New Hampshire,-0.3,2048,2.6,65,52,Kamala Harris
New Hampshire,-0.3,2048,2.6,65,47,Donald Trump
Vermont,-0.3,924,2.6,65,67,Kamala Harris
Vermont,-0.3,924,2.6,65,27,Donald Trump
Vermont,-0.3,924,2.6,65,70,Kamala Harris
Vermont,-0.3,924,2.6,65,29,Donald Trump
Maine,-0.3,951,2.6,65,55,Kamala Harris
Maine,-0.3,951,2.6,65,38,Donald Trump
Maine,-0.3,951,2.6,65,58,Kamala Harris
Maine,-0.3,951,2.6,65,41,Donald Trump
Maine CD-1,-0.3,490,2.6,65,62,Kamala Harris
Maine CD-1,-0.3,490,2.6,65,33,Donald Trump
Maine CD-1,-0.3,476,2.6,65,64,Kamala Harris
Maine CD-1,-0.3,476,2.6,65,36,Donald Trump
Maine CD-2,-0.3,443,2.6,65,49,Kamala Harris
Maine CD-2,-0.3,443,2.6,65,44,Donald Trump
Maine CD-2,-0.3,432,2.6,65,52,Kamala Harris
Maine CD-2,-0.3,432,2.6,65,47,Donald Trump
California,NA,400,NA,78,65.3,Kamala Harris
California,NA,400,NA,78,34.7,Donald Trump
NA,NA,1000,NA,62,49,Kamala Harris
NA,NA,1000,NA,62,47,Donald Trump
NA,NA,876,NA,62,50,Kamala Harris
NA,NA,876,NA,62,48,Donald Trump
NA,-0.3,11528,1.9,64,48,Kamala Harris
NA,-0.3,11528,1.9,64,44,Donald Trump
NA,-0.3,10195,1.9,64,49,Kamala Harris
NA,-0.3,10195,1.9,64,45,Donald Trump
NA,1.7,2022,1.2,66,40.8,Kamala Harris
NA,1.7,2022,1.2,66,36.7,Donald Trump
NA,1.7,1698,1.2,66,44,Kamala Harris
NA,1.7,1698,1.2,66,39.7,Donald Trump
NA,1.7,1530,1.2,66,46.2,Kamala Harris
NA,1.7,1530,1.2,66,41.6,Donald Trump
NA,-0.3,4000,1.9,65,48,Kamala Harris
NA,-0.3,4000,1.9,65,44,Donald Trump
NA,-0.3,9354,1.9,65,49,Kamala Harris
NA,-0.3,9354,1.9,65,45,Donald Trump
Nebraska CD-2,-0.6,656,2.6,66,50,Kamala Harris
Nebraska CD-2,-0.6,656,2.6,66,42,Donald Trump
Nebraska CD-2,0.6,437,1.4,70,47,Kamala Harris
Nebraska CD-2,0.6,437,1.4,70,42,Donald Trump
NA,-1.1,3253,3,66,51,Kamala Harris
NA,-1.1,3253,3,66,48,Donald Trump
NA,-1.1,3253,3,66,49,Kamala Harris
NA,-1.1,3253,3,66,47,Donald Trump
NA,-0.3,4000,1.9,66,48,Kamala Harris
NA,-0.3,4000,1.9,66,44,Donald Trump
NA,-0.3,9132,1.9,66,50,Kamala Harris
NA,-0.3,9132,1.9,66,45,Donald Trump
Virginia,-0.4,691,2.6,68,47,Kamala Harris
Virginia,-0.4,691,2.6,68,44,Donald Trump
Virginia,-0.4,691,2.6,68,45,Kamala Harris
Virginia,-0.4,691,2.6,68,42,Donald Trump
Arizona,-0.4,1003,2.4,68,44,Kamala Harris
Arizona,-0.4,1003,2.4,68,47,Donald Trump
Arizona,-0.4,1003,2.4,68,43,Kamala Harris
Arizona,-0.4,1003,2.4,68,44,Donald Trump
Missouri,-1.1,900,3,72,41,Kamala Harris
Missouri,-1.1,900,3,72,54,Donald Trump
Pennsylvania,NA,719,NA,74,50.2,Kamala Harris
Pennsylvania,NA,719,NA,74,49.8,Donald Trump
Pennsylvania,NA,719,NA,74,47,Kamala Harris
Pennsylvania,NA,719,NA,74,47,Donald Trump
Pennsylvania,NA,NA,NA,74,49,Kamala Harris
Pennsylvania,NA,NA,NA,74,46,Donald Trump
Pennsylvania,NA,719,NA,74,48.2,Kamala Harris
Pennsylvania,NA,719,NA,74,46.9,Donald Trump
Michigan,NA,702,NA,74,53.1,Kamala Harris
Michigan,NA,702,NA,74,46.9,Donald Trump
Michigan,NA,702,NA,74,50,Kamala Harris
Michigan,NA,702,NA,74,42,Donald Trump
Michigan,NA,NA,NA,74,50,Kamala Harris
Michigan,NA,NA,NA,74,44,Donald Trump
Michigan,NA,702,NA,74,50.8,Kamala Harris
Michigan,NA,702,NA,74,43.8,Donald Trump
Georgia,NA,651,NA,74,48,Kamala Harris
Georgia,NA,651,NA,74,52,Donald Trump
Georgia,NA,651,NA,74,46,Kamala Harris
Georgia,NA,651,NA,74,47,Donald Trump
Georgia,NA,NA,NA,74,46,Kamala Harris
Georgia,NA,NA,NA,74,47,Donald Trump
Georgia,NA,651,NA,74,45.3,Kamala Harris
Georgia,NA,651,NA,74,49.4,Donald Trump
Arizona,NA,702,NA,74,48.6,Kamala Harris
Arizona,NA,702,NA,74,51.4,Donald Trump
Arizona,NA,702,NA,74,42,Kamala Harris
Arizona,NA,702,NA,74,46,Donald Trump
Arizona,NA,NA,NA,74,45,Kamala Harris
Arizona,NA,NA,NA,74,45,Donald Trump
Arizona,NA,702,NA,74,44.9,Kamala Harris
Arizona,NA,702,NA,74,45.9,Donald Trump
North Carolina,NA,702,NA,74,49.8,Kamala Harris
North Carolina,NA,702,NA,74,50.2,Donald Trump
North Carolina,NA,702,NA,74,47,Kamala Harris
North Carolina,NA,702,NA,74,43,Donald Trump
North Carolina,NA,NA,NA,74,47,Kamala Harris
North Carolina,NA,NA,NA,74,44,Donald Trump
North Carolina,NA,702,NA,74,47,Kamala Harris
North Carolina,NA,702,NA,74,45.6,Donald Trump
Wisconsin,NA,700,NA,74,52.5,Kamala Harris
Wisconsin,NA,700,NA,74,47.5,Donald Trump
Wisconsin,NA,700,NA,74,50,Kamala Harris
Wisconsin,NA,700,NA,74,43,Donald Trump
Wisconsin,NA,NA,NA,74,50,Kamala Harris
Wisconsin,NA,NA,NA,74,42,Donald Trump
Wisconsin,NA,700,NA,74,49.6,Kamala Harris
Wisconsin,NA,700,NA,74,44,Donald Trump
Nevada,NA,678,NA,74,53.7,Kamala Harris
Nevada,NA,678,NA,74,46.3,Donald Trump
Nevada,NA,678,NA,74,49,Kamala Harris
Nevada,NA,678,NA,74,39,Donald Trump
Nevada,NA,NA,NA,74,49,Kamala Harris
Nevada,NA,NA,NA,74,39,Donald Trump
Nevada,NA,678,NA,74,47.8,Kamala Harris
Nevada,NA,678,NA,74,42.4,Donald Trump
Texas,-0.3,1365,2.2,75,44.6,Kamala Harris
Texas,-0.3,1365,2.2,75,49.5,Donald Trump
NA,0.4,1238,1.8,65,45,Kamala Harris
NA,0.4,1238,1.8,65,44,Donald Trump
Pennsylvania,-1.1,800,2.1,66,47.8,Kamala Harris
Pennsylvania,-1.1,800,2.1,66,47.1,Donald Trump
Pennsylvania,-1.1,800,2.1,66,43.4,Kamala Harris
Pennsylvania,-1.1,800,2.1,66,44.3,Donald Trump
Wisconsin,NA,601,NA,66,47.8,Kamala Harris
Wisconsin,NA,601,NA,66,46.9,Donald Trump
NA,-0.3,4000,1.9,67,48,Kamala Harris
NA,-0.3,4000,1.9,67,44,Donald Trump
NA,-0.3,9636,1.9,67,49,Kamala Harris
NA,-0.3,9636,1.9,67,45,Donald Trump
California,NA,1738,NA,67,57,Kamala Harris
California,NA,1738,NA,67,37,Donald Trump
California,NA,1738,NA,67,51,Kamala Harris
California,NA,1738,NA,67,36,Donald Trump
Nevada,-1.5,677,3,68,46,Kamala Harris
Nevada,-1.5,677,3,68,48,Donald Trump
Nevada,-1.5,677,3,68,47,Kamala Harris
Nevada,-1.5,677,3,68,48,Donald Trump
Nevada,-1.5,677,3,68,42,Kamala Harris
Nevada,-1.5,677,3,68,45,Donald Trump
Nevada,-1.5,677,3,68,44,Kamala Harris
Nevada,-1.5,677,3,68,46,Donald Trump
Arizona,0.4,592,1.8,68,43,Kamala Harris
Arizona,0.4,592,1.8,68,44,Donald Trump
Florida,0.4,1296,1.8,68,43,Kamala Harris
Florida,0.4,1296,1.8,68,48,Donald Trump
Georgia,0.4,692,1.8,68,46,Kamala Harris
Georgia,0.4,692,1.8,68,46,Donald Trump
Michigan,0.4,530,1.8,68,44,Kamala Harris
Michigan,0.4,530,1.8,68,45,Donald Trump
Minnesota,0.4,475,1.8,68,47,Kamala Harris
Minnesota,0.4,475,1.8,68,40,Donald Trump
Nevada,0.4,536,1.8,68,42,Kamala Harris
Nevada,0.4,536,1.8,68,43,Donald Trump
New Mexico,0.4,453,1.8,68,47,Kamala Harris
New Mexico,0.4,453,1.8,68,41,Donald Trump
North Carolina,0.4,601,1.8,68,44,Kamala Harris
North Carolina,0.4,601,1.8,68,47,Donald Trump
Pennsylvania,0.4,825,1.8,68,46,Kamala Harris
Pennsylvania,0.4,825,1.8,68,44,Donald Trump
Wisconsin,0.4,469,1.8,68,48,Kamala Harris
Wisconsin,0.4,469,1.8,68,44,Donald Trump
NA,NA,1858,NA,69,53,Kamala Harris
NA,NA,1858,NA,69,47,Donald Trump
NA,NA,1858,NA,69,49,Kamala Harris
NA,NA,1858,NA,69,43,Donald Trump
Arizona,-1.5,677,3,72,49,Kamala Harris
Arizona,-1.5,677,3,72,45,Donald Trump
Arizona,-1.5,677,3,72,50,Kamala Harris
Arizona,-1.5,677,3,72,45,Donald Trump
Arizona,-1.5,677,3,72,45,Kamala Harris
Arizona,-1.5,677,3,72,42,Donald Trump
Arizona,-1.5,677,3,72,47,Kamala Harris
Arizona,-1.5,677,3,72,43,Donald Trump
NA,0.6,2696,1.4,72,47,Kamala Harris
NA,0.6,2696,1.4,72,43,Donald Trump
Florida,NA,400,NA,75,45.9,Kamala Harris
Florida,NA,400,NA,75,54.1,Donald Trump
NA,-1.2,6067,2.6,79,49,Kamala Harris
NA,-1.2,6067,2.6,79,46,Donald Trump
NA,-1.2,6067,2.6,79,47,Kamala Harris
NA,-1.2,6067,2.6,79,43,Donald Trump
New Hampshire,-0.5,1656,2.4,67,51,Kamala Harris
New Hampshire,-0.5,1656,2.4,67,44,Donald Trump
Pennsylvania,-1.1,1000,2.9,67,49.3,Kamala Harris
Pennsylvania,-1.1,1000,2.9,67,50.7,Donald Trump
Pennsylvania,-1.1,1000,2.9,67,46.8,Kamala Harris
Pennsylvania,-1.1,1000,2.9,67,47.4,Donald Trump
NA,-1.1,1000,2.9,68,52.3,Kamala Harris
NA,-1.1,1000,2.9,68,47.7,Donald Trump
NA,-1.1,1000,2.9,68,48.3,Kamala Harris
NA,-1.1,1000,2.9,68,43.5,Donald Trump
Wisconsin,-0.4,1015,1.8,68,47,Kamala Harris
Wisconsin,-0.4,1015,1.8,68,46.1,Donald Trump
Wisconsin,-0.4,976,1.8,68,47.2,Kamala Harris
Wisconsin,-0.4,976,1.8,68,47,Donald Trump
Wisconsin,-0.4,1015,1.8,68,45.3,Kamala Harris
Wisconsin,-0.4,1015,1.8,68,43.1,Donald Trump
Wisconsin,-0.4,976,1.8,68,46.2,Kamala Harris
Wisconsin,-0.4,976,1.8,68,44.8,Donald Trump
NA,-0.4,2708,2.3,68,47,Kamala Harris
NA,-0.4,2708,2.3,68,49,Donald Trump
NA,-0.4,2708,2.3,68,45,Kamala Harris
NA,-0.4,2708,2.3,68,46,Donald Trump
NA,-0.3,4000,1.9,68,47,Kamala Harris
NA,-0.3,4000,1.9,68,44,Donald Trump
NA,-0.3,9920,1.9,68,49,Kamala Harris
NA,-0.3,9920,1.9,68,45,Donald Trump
North Carolina,-1.5,655,3,71,49,Kamala Harris
North Carolina,-1.5,655,3,71,46,Donald Trump
North Carolina,-1.5,655,3,71,49,Kamala Harris
North Carolina,-1.5,655,3,71,47,Donald Trump
North Carolina,-1.5,655,3,71,45,Kamala Harris
North Carolina,-1.5,655,3,71,42,Donald Trump
North Carolina,-1.5,655,3,71,46,Kamala Harris
North Carolina,-1.5,655,3,71,44,Donald Trump
Georgia,-1.5,661,3,71,44,Kamala Harris
Georgia,-1.5,661,3,71,51,Donald Trump
Georgia,-1.5,661,3,71,46,Kamala Harris
Georgia,-1.5,661,3,71,50,Donald Trump
Georgia,-1.5,661,3,71,41,Kamala Harris
