poll_id,pollster_id,Pollster,Party,sponsors,NumericGrade,PollScore,Methodology,State,StartDate,EndDate,SampleSize,Population,ElectionDate,Stage,CandidateName,Percentage
87845,415,Roanoke College,GRE,NA,2.6,-0.4,Live Phone/Online Panel,Virginia,2024-08-12,2024-08-16,691,lv,2024-11-05,general,Jill Stein,0
87845,415,Roanoke College,LIB,NA,2.6,-0.4,Live Phone/Online Panel,Virginia,2024-08-12,2024-08-16,691,lv,2024-11-05,general,Chase Oliver,2
87912,1800,Noble Predictive Insights,DEM,NA,2.4,-0.4,Online Panel,Arizona,2024-08-12,2024-08-16,1003,rv,2024-11-05,general,Kamala Harris,44
87912,1800,Noble Predictive Insights,REP,NA,2.4,-0.4,Online Panel,Arizona,2024-08-12,2024-08-16,1003,rv,2024-11-05,general,Donald Trump,47
87912,1800,Noble Predictive Insights,DEM,NA,2.4,-0.4,Online Panel,Arizona,2024-08-12,2024-08-16,1003,rv,2024-11-05,general,Kamala Harris,43
87912,1800,Noble Predictive Insights,REP,NA,2.4,-0.4,Online Panel,Arizona,2024-08-12,2024-08-16,1003,rv,2024-11-05,general,Donald Trump,44
87912,1800,Noble Predictive Insights,IND,NA,2.4,-0.4,Online Panel,Arizona,2024-08-12,2024-08-16,1003,rv,2024-11-05,general,Robert F. Kennedy,5
87912,1800,Noble Predictive Insights,IND,NA,2.4,-0.4,Online Panel,Arizona,2024-08-12,2024-08-16,1003,rv,2024-11-05,general,Cornel West,1
87912,1800,Noble Predictive Insights,GRE,NA,2.4,-0.4,Online Panel,Arizona,2024-08-12,2024-08-16,1003,rv,2024-11-05,general,Jill Stein,1
87934,568,YouGov,DEM,Saint Louis University,3,-1.1,Online Panel,Missouri,2024-08-08,2024-08-16,900,lv,2024-11-05,general,Kamala Harris,41
87934,568,YouGov,REP,Saint Louis University,3,-1.1,Online Panel,Missouri,2024-08-08,2024-08-16,900,lv,2024-11-05,general,Donald Trump,54
87812,1859,Focaldata,DEM,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,lv,2024-11-05,general,Kamala Harris,50.2
87812,1859,Focaldata,REP,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,lv,2024-11-05,general,Donald Trump,49.8
87812,1859,Focaldata,DEM,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,a,2024-11-05,general,Kamala Harris,47
87812,1859,Focaldata,REP,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,a,2024-11-05,general,Donald Trump,47
87812,1859,Focaldata,IND,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,a,2024-11-05,general,Robert F. Kennedy,4
87812,1859,Focaldata,LIB,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,a,2024-11-05,general,Chase Oliver,0
87812,1859,Focaldata,GRE,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,a,2024-11-05,general,Jill Stein,0
87812,1859,Focaldata,DEM,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Kamala Harris,49
87812,1859,Focaldata,REP,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Donald Trump,46
87812,1859,Focaldata,IND,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Robert F. Kennedy,4
87812,1859,Focaldata,LIB,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Chase Oliver,0
87812,1859,Focaldata,GRE,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Jill Stein,0
87812,1859,Focaldata,DEM,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,lv,2024-11-05,general,Kamala Harris,48.2
87812,1859,Focaldata,REP,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,lv,2024-11-05,general,Donald Trump,46.9
87812,1859,Focaldata,IND,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,lv,2024-11-05,general,Robert F. Kennedy,3.8
87812,1859,Focaldata,LIB,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,lv,2024-11-05,general,Chase Oliver,0.2
87812,1859,Focaldata,GRE,NA,NA,NA,NA,Pennsylvania,2024-08-06,2024-08-16,719,lv,2024-11-05,general,Jill Stein,0
87813,1859,Focaldata,DEM,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Kamala Harris,53.1
87813,1859,Focaldata,REP,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Donald Trump,46.9
87813,1859,Focaldata,DEM,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,a,2024-11-05,general,Kamala Harris,50
87813,1859,Focaldata,REP,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,a,2024-11-05,general,Donald Trump,42
87813,1859,Focaldata,IND,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,a,2024-11-05,general,Robert F. Kennedy,5
87813,1859,Focaldata,LIB,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,a,2024-11-05,general,Chase Oliver,0
87813,1859,Focaldata,GRE,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,a,2024-11-05,general,Jill Stein,1
87813,1859,Focaldata,DEM,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Kamala Harris,50
87813,1859,Focaldata,REP,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Donald Trump,44
87813,1859,Focaldata,IND,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Robert F. Kennedy,4
87813,1859,Focaldata,LIB,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Chase Oliver,0
87813,1859,Focaldata,GRE,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Jill Stein,1
87813,1859,Focaldata,DEM,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Kamala Harris,50.8
87813,1859,Focaldata,REP,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Donald Trump,43.8
87813,1859,Focaldata,IND,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Robert F. Kennedy,3.7
87813,1859,Focaldata,LIB,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Chase Oliver,0.3
87813,1859,Focaldata,GRE,NA,NA,NA,NA,Michigan,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Jill Stein,0.5
87814,1859,Focaldata,DEM,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,lv,2024-11-05,general,Kamala Harris,48
87814,1859,Focaldata,REP,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,lv,2024-11-05,general,Donald Trump,52
87814,1859,Focaldata,DEM,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,a,2024-11-05,general,Kamala Harris,46
87814,1859,Focaldata,REP,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,a,2024-11-05,general,Donald Trump,47
87814,1859,Focaldata,IND,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,a,2024-11-05,general,Robert F. Kennedy,3
87814,1859,Focaldata,LIB,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,a,2024-11-05,general,Chase Oliver,0
87814,1859,Focaldata,GRE,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,a,2024-11-05,general,Jill Stein,0
87814,1859,Focaldata,DEM,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Kamala Harris,46
87814,1859,Focaldata,REP,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Donald Trump,47
87814,1859,Focaldata,IND,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Robert F. Kennedy,3
87814,1859,Focaldata,LIB,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Chase Oliver,0
87814,1859,Focaldata,GRE,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Jill Stein,0
87814,1859,Focaldata,DEM,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,lv,2024-11-05,general,Kamala Harris,45.3
87814,1859,Focaldata,REP,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,lv,2024-11-05,general,Donald Trump,49.4
87814,1859,Focaldata,IND,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,lv,2024-11-05,general,Robert F. Kennedy,2.2
87814,1859,Focaldata,LIB,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,lv,2024-11-05,general,Chase Oliver,0.4
87814,1859,Focaldata,GRE,NA,NA,NA,NA,Georgia,2024-08-06,2024-08-16,651,lv,2024-11-05,general,Jill Stein,0.4
87815,1859,Focaldata,DEM,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Kamala Harris,48.6
87815,1859,Focaldata,REP,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Donald Trump,51.4
87815,1859,Focaldata,DEM,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,a,2024-11-05,general,Kamala Harris,42
87815,1859,Focaldata,REP,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,a,2024-11-05,general,Donald Trump,46
87815,1859,Focaldata,IND,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,a,2024-11-05,general,Robert F. Kennedy,9
87815,1859,Focaldata,LIB,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,a,2024-11-05,general,Chase Oliver,0
87815,1859,Focaldata,GRE,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,a,2024-11-05,general,Jill Stein,0
87815,1859,Focaldata,DEM,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Kamala Harris,45
87815,1859,Focaldata,REP,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Donald Trump,45
87815,1859,Focaldata,IND,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Robert F. Kennedy,9
87815,1859,Focaldata,LIB,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Chase Oliver,0
87815,1859,Focaldata,GRE,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Jill Stein,0
87815,1859,Focaldata,DEM,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Kamala Harris,44.9
87815,1859,Focaldata,REP,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Donald Trump,45.9
87815,1859,Focaldata,IND,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Robert F. Kennedy,7.4
87815,1859,Focaldata,LIB,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Chase Oliver,0.1
87815,1859,Focaldata,GRE,NA,NA,NA,NA,Arizona,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Jill Stein,0.3
87816,1859,Focaldata,DEM,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Kamala Harris,49.8
87816,1859,Focaldata,REP,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Donald Trump,50.2
87816,1859,Focaldata,DEM,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,a,2024-11-05,general,Kamala Harris,47
87816,1859,Focaldata,REP,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,a,2024-11-05,general,Donald Trump,43
87816,1859,Focaldata,IND,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,a,2024-11-05,general,Robert F. Kennedy,7
87816,1859,Focaldata,LIB,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,a,2024-11-05,general,Chase Oliver,0
87816,1859,Focaldata,GRE,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,a,2024-11-05,general,Jill Stein,1
87816,1859,Focaldata,DEM,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Kamala Harris,47
87816,1859,Focaldata,REP,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Donald Trump,44
87816,1859,Focaldata,IND,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Robert F. Kennedy,6
87816,1859,Focaldata,LIB,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Chase Oliver,0
87816,1859,Focaldata,GRE,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Jill Stein,1
87816,1859,Focaldata,DEM,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Kamala Harris,47
87816,1859,Focaldata,REP,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Donald Trump,45.6
87816,1859,Focaldata,IND,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Robert F. Kennedy,4.8
87816,1859,Focaldata,LIB,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Chase Oliver,0.4
87816,1859,Focaldata,GRE,NA,NA,NA,NA,North Carolina,2024-08-06,2024-08-16,702,lv,2024-11-05,general,Jill Stein,0.6
87817,1859,Focaldata,DEM,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,lv,2024-11-05,general,Kamala Harris,52.5
87817,1859,Focaldata,REP,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,lv,2024-11-05,general,Donald Trump,47.5
87817,1859,Focaldata,DEM,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,a,2024-11-05,general,Kamala Harris,50
87817,1859,Focaldata,REP,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,a,2024-11-05,general,Donald Trump,43
87817,1859,Focaldata,IND,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,a,2024-11-05,general,Robert F. Kennedy,5
87817,1859,Focaldata,LIB,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,a,2024-11-05,general,Chase Oliver,0
87817,1859,Focaldata,GRE,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,a,2024-11-05,general,Jill Stein,1
87817,1859,Focaldata,DEM,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Kamala Harris,50
87817,1859,Focaldata,REP,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Donald Trump,42
87817,1859,Focaldata,IND,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Robert F. Kennedy,5
87817,1859,Focaldata,LIB,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Chase Oliver,0
87817,1859,Focaldata,GRE,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Jill Stein,1
87817,1859,Focaldata,DEM,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,lv,2024-11-05,general,Kamala Harris,49.6
87817,1859,Focaldata,REP,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,lv,2024-11-05,general,Donald Trump,44
87817,1859,Focaldata,IND,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,lv,2024-11-05,general,Robert F. Kennedy,4.4
87817,1859,Focaldata,LIB,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,lv,2024-11-05,general,Chase Oliver,0.2
87817,1859,Focaldata,GRE,NA,NA,NA,NA,Wisconsin,2024-08-06,2024-08-16,700,lv,2024-11-05,general,Jill Stein,0.7
87818,1859,Focaldata,DEM,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,lv,2024-11-05,general,Kamala Harris,53.7
87818,1859,Focaldata,REP,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,lv,2024-11-05,general,Donald Trump,46.3
87818,1859,Focaldata,DEM,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,a,2024-11-05,general,Kamala Harris,49
87818,1859,Focaldata,REP,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,a,2024-11-05,general,Donald Trump,39
87818,1859,Focaldata,IND,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,a,2024-11-05,general,Robert F. Kennedy,9
87818,1859,Focaldata,LIB,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,a,2024-11-05,general,Chase Oliver,1
87818,1859,Focaldata,GRE,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,a,2024-11-05,general,Jill Stein,0
87818,1859,Focaldata,DEM,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Kamala Harris,49
87818,1859,Focaldata,REP,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Donald Trump,39
87818,1859,Focaldata,IND,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Robert F. Kennedy,9
87818,1859,Focaldata,LIB,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Chase Oliver,1
87818,1859,Focaldata,GRE,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,NA,rv,2024-11-05,general,Jill Stein,0
87818,1859,Focaldata,DEM,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,lv,2024-11-05,general,Kamala Harris,47.8
87818,1859,Focaldata,REP,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,lv,2024-11-05,general,Donald Trump,42.4
87818,1859,Focaldata,IND,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,lv,2024-11-05,general,Robert F. Kennedy,6.8
87818,1859,Focaldata,LIB,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,lv,2024-11-05,general,Chase Oliver,1.4
87818,1859,Focaldata,GRE,NA,NA,NA,NA,Nevada,2024-08-06,2024-08-16,678,lv,2024-11-05,general,Jill Stein,0.3
87861,1892,University of Houston/Texas Southern University,DEM,NA,2.2,-0.3,Online Panel,Texas,2024-08-05,2024-08-16,1365,lv,2024-11-05,general,Kamala Harris,44.6
87861,1892,University of Houston/Texas Southern University,REP,NA,2.2,-0.3,Online Panel,Texas,2024-08-05,2024-08-16,1365,lv,2024-11-05,general,Donald Trump,49.5
87861,1892,University of Houston/Texas Southern University,IND,NA,2.2,-0.3,Online Panel,Texas,2024-08-05,2024-08-16,1365,lv,2024-11-05,general,Robert F. Kennedy,2
87861,1892,University of Houston/Texas Southern University,GRE,NA,2.2,-0.3,Online Panel,Texas,2024-08-05,2024-08-16,1365,lv,2024-11-05,general,Jill Stein,0.7
87861,1892,University of Houston/Texas Southern University,LIB,NA,2.2,-0.3,Online Panel,Texas,2024-08-05,2024-08-16,1365,lv,2024-11-05,general,Chase Oliver,0.5
87831,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2024-08-15,2024-08-15,1238,lv,2024-11-05,general,Kamala Harris,45
87831,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2024-08-15,2024-08-15,1238,lv,2024-11-05,general,Donald Trump,44
87831,1562,Redfield & Wilton Strategies,IND,NA,1.8,0.4,Online Panel,NA,2024-08-15,2024-08-15,1238,lv,2024-11-05,general,Robert F. Kennedy,3
87831,1562,Redfield & Wilton Strategies,LIB,NA,1.8,0.4,Online Panel,NA,2024-08-15,2024-08-15,1238,lv,2024-11-05,general,Chase Oliver,1
87831,1562,Redfield & Wilton Strategies,GRE,NA,1.8,0.4,Online Panel,NA,2024-08-15,2024-08-15,1238,lv,2024-11-05,general,Jill Stein,1
87800,1347,Cygnal,DEM,NA,2.1,-1.1,NA,Pennsylvania,2024-08-14,2024-08-15,800,lv,2024-11-05,general,Kamala Harris,47.8
87800,1347,Cygnal,REP,NA,2.1,-1.1,NA,Pennsylvania,2024-08-14,2024-08-15,800,lv,2024-11-05,general,Donald Trump,47.1
87800,1347,Cygnal,DEM,NA,2.1,-1.1,NA,Pennsylvania,2024-08-14,2024-08-15,800,lv,2024-11-05,general,Kamala Harris,43.4
87800,1347,Cygnal,REP,NA,2.1,-1.1,NA,Pennsylvania,2024-08-14,2024-08-15,800,lv,2024-11-05,general,Donald Trump,44.3
87800,1347,Cygnal,IND,NA,2.1,-1.1,NA,Pennsylvania,2024-08-14,2024-08-15,800,lv,2024-11-05,general,Robert F. Kennedy,5
87800,1347,Cygnal,GRE,NA,2.1,-1.1,NA,Pennsylvania,2024-08-14,2024-08-15,800,lv,2024-11-05,general,Jill Stein,2
87800,1347,Cygnal,IND,NA,2.1,-1.1,NA,Pennsylvania,2024-08-14,2024-08-15,800,lv,2024-11-05,general,Cornel West,2
87802,1886,Quantus Polls and News,DEM,TrendingPolitics,NA,NA,Online Panel,Wisconsin,2024-08-14,2024-08-15,601,rv,2024-11-05,general,Kamala Harris,47.8
87802,1886,Quantus Polls and News,REP,TrendingPolitics,NA,NA,Online Panel,Wisconsin,2024-08-14,2024-08-15,601,rv,2024-11-05,general,Donald Trump,46.9
87838,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-13,2024-08-15,4000,rv,2024-11-05,general,Kamala Harris,48
87838,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-13,2024-08-15,4000,rv,2024-11-05,general,Donald Trump,44
87838,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-13,2024-08-15,9636,lv,2024-11-05,general,Kamala Harris,49
87838,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-13,2024-08-15,9636,lv,2024-11-05,general,Donald Trump,45
87891,1491,Capitol Weekly,DEM,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Kamala Harris,57
87891,1491,Capitol Weekly,REP,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Donald Trump,37
87891,1491,Capitol Weekly,IND,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Robert F. Kennedy,5
87891,1491,Capitol Weekly,IND,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Cornel West,0
87891,1491,Capitol Weekly,GRE,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Jill Stein,1
87891,1491,Capitol Weekly,PSL,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Claudia De La Cruz,0
87891,1491,Capitol Weekly,DEM,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Kamala Harris,51
87891,1491,Capitol Weekly,REP,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Donald Trump,36
87891,1491,Capitol Weekly,IND,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Robert F. Kennedy,6
87891,1491,Capitol Weekly,IND,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Cornel West,0
87891,1491,Capitol Weekly,GRE,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Jill Stein,2
87891,1491,Capitol Weekly,PSL,NA,NA,NA,NA,California,2024-08-13,2024-08-15,1738,lv,2024-11-05,general,Claudia De La Cruz,1
87807,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,rv,2024-11-05,general,Kamala Harris,46
87807,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,rv,2024-11-05,general,Donald Trump,48
87807,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,lv,2024-11-05,general,Kamala Harris,47
87807,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,lv,2024-11-05,general,Donald Trump,48
87807,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,rv,2024-11-05,general,Kamala Harris,42
87807,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,rv,2024-11-05,general,Donald Trump,45
87807,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,rv,2024-11-05,general,Robert F. Kennedy,6
87807,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,rv,2024-11-05,general,Jill Stein,0
87807,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,rv,2024-11-05,general,Cornel West,0
87807,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,rv,2024-11-05,general,Chase Oliver,0
87807,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,lv,2024-11-05,general,Kamala Harris,44
87807,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,lv,2024-11-05,general,Donald Trump,46
87807,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,lv,2024-11-05,general,Robert F. Kennedy,4
87807,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,lv,2024-11-05,general,Jill Stein,0
87807,1424,Siena/NYT,IND,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,lv,2024-11-05,general,Cornel West,0
87807,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Nevada,2024-08-12,2024-08-15,677,lv,2024-11-05,general,Chase Oliver,0
87821,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,Arizona,2024-08-12,2024-08-15,592,lv,2024-11-05,general,Kamala Harris,43
87821,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,Arizona,2024-08-12,2024-08-15,592,lv,2024-11-05,general,Donald Trump,44
87821,1562,Redfield & Wilton Strategies,IND,The Telegraph,1.8,0.4,Online Panel,Arizona,2024-08-12,2024-08-15,592,lv,2024-11-05,general,Robert F. Kennedy,5
87821,1562,Redfield & Wilton Strategies,LIB,The Telegraph,1.8,0.4,Online Panel,Arizona,2024-08-12,2024-08-15,592,lv,2024-11-05,general,Chase Oliver,1
87821,1562,Redfield & Wilton Strategies,GRE,The Telegraph,1.8,0.4,Online Panel,Arizona,2024-08-12,2024-08-15,592,lv,2024-11-05,general,Jill Stein,1
