poll_id,pollster_id,Pollster,Party,sponsors,NumericGrade,PollScore,Methodology,State,StartDate,EndDate,SampleSize,Population,ElectionDate,Stage,CandidateName,Percentage,PollRecency
87825,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,Minnesota,2024-08-12,2024-08-15,475,lv,2024-11-05,general,Donald Trump,40,68
87826,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,Nevada,2024-08-12,2024-08-15,536,lv,2024-11-05,general,Kamala Harris,42,68
87826,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,Nevada,2024-08-12,2024-08-15,536,lv,2024-11-05,general,Donald Trump,43,68
87827,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,New Mexico,2024-08-12,2024-08-15,453,lv,2024-11-05,general,Kamala Harris,47,68
87827,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,New Mexico,2024-08-12,2024-08-15,453,lv,2024-11-05,general,Donald Trump,41,68
87828,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,North Carolina,2024-08-12,2024-08-15,601,lv,2024-11-05,general,Kamala Harris,44,68
87828,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,North Carolina,2024-08-12,2024-08-15,601,lv,2024-11-05,general,Donald Trump,47,68
87829,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,Pennsylvania,2024-08-12,2024-08-15,825,lv,2024-11-05,general,Kamala Harris,46,68
87829,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,Pennsylvania,2024-08-12,2024-08-15,825,lv,2024-11-05,general,Donald Trump,44,68
87830,1562,Redfield & Wilton Strategies,DEM,The Telegraph,1.8,0.4,Online Panel,Wisconsin,2024-08-12,2024-08-15,469,lv,2024-11-05,general,Kamala Harris,48,68
87830,1562,Redfield & Wilton Strategies,REP,The Telegraph,1.8,0.4,Online Panel,Wisconsin,2024-08-12,2024-08-15,469,lv,2024-11-05,general,Donald Trump,44,68
87788,1889,Outward Intelligence,DEM,NA,NA,NA,Online Panel,NA,2024-08-11,2024-08-15,1858,lv,2024-11-05,general,Kamala Harris,53,69
87788,1889,Outward Intelligence,REP,NA,NA,NA,Online Panel,NA,2024-08-11,2024-08-15,1858,lv,2024-11-05,general,Donald Trump,47,69
87788,1889,Outward Intelligence,DEM,NA,NA,NA,Online Panel,NA,2024-08-11,2024-08-15,1858,lv,2024-11-05,general,Kamala Harris,49,69
87788,1889,Outward Intelligence,REP,NA,NA,NA,Online Panel,NA,2024-08-11,2024-08-15,1858,lv,2024-11-05,general,Donald Trump,43,69
87806,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-08-08,2024-08-15,677,rv,2024-11-05,general,Kamala Harris,49,72
87806,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-08-08,2024-08-15,677,rv,2024-11-05,general,Donald Trump,45,72
87806,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-08-08,2024-08-15,677,lv,2024-11-05,general,Kamala Harris,50,72
87806,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-08-08,2024-08-15,677,lv,2024-11-05,general,Donald Trump,45,72
87806,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-08-08,2024-08-15,677,rv,2024-11-05,general,Kamala Harris,45,72
87806,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-08-08,2024-08-15,677,rv,2024-11-05,general,Donald Trump,42,72
87806,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-08-08,2024-08-15,677,lv,2024-11-05,general,Kamala Harris,47,72
87806,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-08-08,2024-08-15,677,lv,2024-11-05,general,Donald Trump,43,72
87872,1746,Embold Research,DEM,Salve Regina University,1.4,0.6,Text-to-Web/Online Ad,NA,2024-08-08,2024-08-15,2696,lv,2024-11-05,general,Kamala Harris,47,72
87872,1746,Embold Research,REP,Salve Regina University,1.4,0.6,Text-to-Web/Online Ad,NA,2024-08-08,2024-08-15,2696,lv,2024-11-05,general,Donald Trump,43,72
87787,1741,ActiVote,DEM,NA,NA,NA,App Panel,Florida,2024-08-05,2024-08-15,400,lv,2024-11-05,general,Kamala Harris,45.9,75
87787,1741,ActiVote,REP,NA,NA,NA,App Panel,Florida,2024-08-05,2024-08-15,400,lv,2024-11-05,general,Donald Trump,54.1,75
87871,1515,Data for Progress,DEM,NA,2.6,-1.2,NA,NA,2024-08-01,2024-08-15,6067,lv,2024-11-05,general,Kamala Harris,49,79
87871,1515,Data for Progress,REP,NA,2.6,-1.2,NA,NA,2024-08-01,2024-08-15,6067,lv,2024-11-05,general,Donald Trump,46,79
87871,1515,Data for Progress,DEM,NA,2.6,-1.2,NA,NA,2024-08-01,2024-08-15,6067,lv,2024-11-05,general,Kamala Harris,47,79
87871,1515,Data for Progress,REP,NA,2.6,-1.2,NA,NA,2024-08-01,2024-08-15,6067,lv,2024-11-05,general,Donald Trump,43,79
87789,446,St. Anselm,DEM,NA,2.4,-0.5,Online Panel,New Hampshire,2024-08-13,2024-08-14,1656,rv,2024-11-05,general,Kamala Harris,51,67
87789,446,St. Anselm,REP,NA,2.4,-0.5,Online Panel,New Hampshire,2024-08-13,2024-08-14,1656,rv,2024-11-05,general,Donald Trump,44,67
87797,1102,Emerson,DEM,RealClearPennsylvania,2.9,-1.1,IVR/Online Panel/Text-to-Web,Pennsylvania,2024-08-13,2024-08-14,1000,lv,2024-11-05,general,Kamala Harris,49.3,67
87797,1102,Emerson,REP,RealClearPennsylvania,2.9,-1.1,IVR/Online Panel/Text-to-Web,Pennsylvania,2024-08-13,2024-08-14,1000,lv,2024-11-05,general,Donald Trump,50.7,67
87797,1102,Emerson,DEM,RealClearPennsylvania,2.9,-1.1,IVR/Online Panel/Text-to-Web,Pennsylvania,2024-08-13,2024-08-14,1000,lv,2024-11-05,general,Kamala Harris,46.8,67
87797,1102,Emerson,REP,RealClearPennsylvania,2.9,-1.1,IVR/Online Panel/Text-to-Web,Pennsylvania,2024-08-13,2024-08-14,1000,lv,2024-11-05,general,Donald Trump,47.4,67
87781,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web,NA,2024-08-12,2024-08-14,1000,lv,2024-11-05,general,Kamala Harris,52.3,68
87781,1102,Emerson,REP,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web,NA,2024-08-12,2024-08-14,1000,lv,2024-11-05,general,Donald Trump,47.7,68
87781,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web,NA,2024-08-12,2024-08-14,1000,lv,2024-11-05,general,Kamala Harris,48.3,68
87781,1102,Emerson,REP,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web,NA,2024-08-12,2024-08-14,1000,lv,2024-11-05,general,Donald Trump,43.5,68
87790,770,TIPP,DEM,Center for American Greatness,1.8,-0.4,Online Panel,Wisconsin,2024-08-12,2024-08-14,1015,rv,2024-11-05,general,Kamala Harris,47,68
87790,770,TIPP,REP,Center for American Greatness,1.8,-0.4,Online Panel,Wisconsin,2024-08-12,2024-08-14,1015,rv,2024-11-05,general,Donald Trump,46.1,68
87790,770,TIPP,DEM,Center for American Greatness,1.8,-0.4,Online Panel,Wisconsin,2024-08-12,2024-08-14,976,lv,2024-11-05,general,Kamala Harris,47.2,68
87790,770,TIPP,REP,Center for American Greatness,1.8,-0.4,Online Panel,Wisconsin,2024-08-12,2024-08-14,976,lv,2024-11-05,general,Donald Trump,47,68
87790,770,TIPP,DEM,Center for American Greatness,1.8,-0.4,Online Panel,Wisconsin,2024-08-12,2024-08-14,1015,rv,2024-11-05,general,Kamala Harris,45.3,68
87790,770,TIPP,REP,Center for American Greatness,1.8,-0.4,Online Panel,Wisconsin,2024-08-12,2024-08-14,1015,rv,2024-11-05,general,Donald Trump,43.1,68
87790,770,TIPP,DEM,Center for American Greatness,1.8,-0.4,Online Panel,Wisconsin,2024-08-12,2024-08-14,976,lv,2024-11-05,general,Kamala Harris,46.2,68
87790,770,TIPP,REP,Center for American Greatness,1.8,-0.4,Online Panel,Wisconsin,2024-08-12,2024-08-14,976,lv,2024-11-05,general,Donald Trump,44.8,68
87796,1554,RMG Research,DEM,Napolitan News Service,2.3,-0.4,Online Panel,NA,2024-08-12,2024-08-14,2708,lv,2024-11-05,general,Kamala Harris,47,68
87796,1554,RMG Research,REP,Napolitan News Service,2.3,-0.4,Online Panel,NA,2024-08-12,2024-08-14,2708,lv,2024-11-05,general,Donald Trump,49,68
87796,1554,RMG Research,DEM,Napolitan News Service,2.3,-0.4,Online Panel,NA,2024-08-12,2024-08-14,2708,lv,2024-11-05,general,Kamala Harris,45,68
87796,1554,RMG Research,REP,Napolitan News Service,2.3,-0.4,Online Panel,NA,2024-08-12,2024-08-14,2708,lv,2024-11-05,general,Donald Trump,46,68
87837,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-12,2024-08-14,4000,rv,2024-11-05,general,Kamala Harris,47,68
87837,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-12,2024-08-14,4000,rv,2024-11-05,general,Donald Trump,44,68
87837,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-12,2024-08-14,9920,lv,2024-11-05,general,Kamala Harris,49,68
87837,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-12,2024-08-14,9920,lv,2024-11-05,general,Donald Trump,45,68
87808,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,North Carolina,2024-08-09,2024-08-14,655,rv,2024-11-05,general,Kamala Harris,49,71
87808,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,North Carolina,2024-08-09,2024-08-14,655,rv,2024-11-05,general,Donald Trump,46,71
87808,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,North Carolina,2024-08-09,2024-08-14,655,lv,2024-11-05,general,Kamala Harris,49,71
87808,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,North Carolina,2024-08-09,2024-08-14,655,lv,2024-11-05,general,Donald Trump,47,71
87808,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,North Carolina,2024-08-09,2024-08-14,655,rv,2024-11-05,general,Kamala Harris,45,71
87808,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,North Carolina,2024-08-09,2024-08-14,655,rv,2024-11-05,general,Donald Trump,42,71
87808,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,North Carolina,2024-08-09,2024-08-14,655,lv,2024-11-05,general,Kamala Harris,46,71
87808,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,North Carolina,2024-08-09,2024-08-14,655,lv,2024-11-05,general,Donald Trump,44,71
87809,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Georgia,2024-08-09,2024-08-14,661,rv,2024-11-05,general,Kamala Harris,44,71
87809,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Georgia,2024-08-09,2024-08-14,661,rv,2024-11-05,general,Donald Trump,51,71
87809,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Georgia,2024-08-09,2024-08-14,661,lv,2024-11-05,general,Kamala Harris,46,71
87809,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Georgia,2024-08-09,2024-08-14,661,lv,2024-11-05,general,Donald Trump,50,71
87809,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Georgia,2024-08-09,2024-08-14,661,rv,2024-11-05,general,Kamala Harris,41,71
87809,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Georgia,2024-08-09,2024-08-14,661,rv,2024-11-05,general,Donald Trump,47,71
87809,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Georgia,2024-08-09,2024-08-14,661,lv,2024-11-05,general,Kamala Harris,44,71
87809,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Georgia,2024-08-09,2024-08-14,661,lv,2024-11-05,general,Donald Trump,47,71
87776,1741,ActiVote,DEM,NA,NA,NA,App Panel,NA,2024-08-07,2024-08-14,1000,lv,2024-11-05,general,Kamala Harris,52.4,73
87776,1741,ActiVote,REP,NA,NA,NA,App Panel,NA,2024-08-07,2024-08-14,1000,lv,2024-11-05,general,Donald Trump,47.6,73
87921,603,Strategies 360,DEM,NA,1.3,0.1,Online Panel/Text-to-Web,Arizona,2024-08-07,2024-08-14,400,rv,2024-11-05,general,Kamala Harris,47,73
87921,603,Strategies 360,REP,NA,1.3,0.1,Online Panel/Text-to-Web,Arizona,2024-08-07,2024-08-14,400,rv,2024-11-05,general,Donald Trump,46,73
87922,603,Strategies 360,DEM,NA,1.3,0.1,Online Panel/Text-to-Web,Nevada,2024-08-07,2024-08-14,350,rv,2024-11-05,general,Kamala Harris,48,73
87922,603,Strategies 360,REP,NA,1.3,0.1,Online Panel/Text-to-Web,Nevada,2024-08-07,2024-08-14,350,rv,2024-11-05,general,Donald Trump,42,73
87792,1554,RMG Research,DEM,Napolitan News Service,2.3,-0.4,Online Panel,Montana,2024-08-06,2024-08-14,540,rv,2024-11-05,general,Kamala Harris,39,74
87792,1554,RMG Research,REP,Napolitan News Service,2.3,-0.4,Online Panel,Montana,2024-08-06,2024-08-14,540,rv,2024-11-05,general,Donald Trump,57,74
87760,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2024-08-11,2024-08-13,1407,rv,2024-11-05,general,Kamala Harris,46,69
87760,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2024-08-11,2024-08-13,1407,rv,2024-11-05,general,Donald Trump,44,69
87836,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-11,2024-08-13,4000,rv,2024-11-05,general,Kamala Harris,47,69
87836,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-11,2024-08-13,4000,rv,2024-11-05,general,Donald Trump,45,69
87836,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-11,2024-08-13,10125,lv,2024-11-05,general,Kamala Harris,49,69
87836,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-11,2024-08-13,10125,lv,2024-11-05,general,Donald Trump,45,69
87794,241,Ipsos,DEM,The Washington Post | ABC News,2.8,-0.9,Probability Panel,NA,2024-08-09,2024-08-13,2336,a,2024-11-05,general,Kamala Harris,50,71
87794,241,Ipsos,REP,The Washington Post | ABC News,2.8,-0.9,Probability Panel,NA,2024-08-09,2024-08-13,2336,a,2024-11-05,general,Donald Trump,45,71
87794,241,Ipsos,DEM,The Washington Post | ABC News,2.8,-0.9,Probability Panel,NA,2024-08-09,2024-08-13,1975,rv,2024-11-05,general,Kamala Harris,49,71
87794,241,Ipsos,REP,The Washington Post | ABC News,2.8,-0.9,Probability Panel,NA,2024-08-09,2024-08-13,1975,rv,2024-11-05,general,Donald Trump,45,71
87794,241,Ipsos,DEM,The Washington Post | ABC News,2.8,-0.9,Probability Panel,NA,2024-08-09,2024-08-13,1505,lv,2024-11-05,general,Kamala Harris,51,71
87794,241,Ipsos,REP,The Washington Post | ABC News,2.8,-0.9,Probability Panel,NA,2024-08-09,2024-08-13,1505,lv,2024-11-05,general,Donald Trump,45,71
87794,241,Ipsos,DEM,The Washington Post | ABC News,2.8,-0.9,Probability Panel,NA,2024-08-09,2024-08-13,2336,a,2024-11-05,general,Kamala Harris,47,71
87794,241,Ipsos,REP,The Washington Post | ABC News,2.8,-0.9,Probability Panel,NA,2024-08-09,2024-08-13,2336,a,2024-11-05,general,Donald Trump,44,71
87794,241,Ipsos,DEM,The Washington Post | ABC News,2.8,-0.9,Probability Panel,NA,2024-08-09,2024-08-13,1975,rv,2024-11-05,general,Kamala Harris,47,71
87794,241,Ipsos,REP,The Washington Post | ABC News,2.8,-0.9,Probability Panel,NA,2024-08-09,2024-08-13,1975,rv,2024-11-05,general,Donald Trump,44,71
87747,1741,ActiVote,DEM,NA,NA,NA,App Panel,Texas,2024-07-31,2024-08-13,400,lv,2024-11-05,general,Kamala Harris,46.7,80
87747,1741,ActiVote,REP,NA,NA,NA,App Panel,Texas,2024-07-31,2024-08-13,400,lv,2024-11-05,general,Donald Trump,53.3,80
87758,1810,American Pulse,DEM,KULR (NonStop Local Billings),NA,NA,NA,Montana,2024-08-10,2024-08-12,538,rv,2024-11-05,general,Kamala Harris,37.8,70
87758,1810,American Pulse,REP,KULR (NonStop Local Billings),NA,NA,NA,Montana,2024-08-10,2024-08-12,538,rv,2024-11-05,general,Donald Trump,51.7,70
87835,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-10,2024-08-12,4000,rv,2024-11-05,general,Kamala Harris,47,70
87835,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-10,2024-08-12,4000,rv,2024-11-05,general,Donald Trump,44,70
87835,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-10,2024-08-12,10440,lv,2024-11-05,general,Kamala Harris,49,70
87835,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-10,2024-08-12,10440,lv,2024-11-05,general,Donald Trump,45,70
87780,1597,Beacon/Shaw,DEM,FOX News,2.8,-1.1,Live Phone,NA,2024-08-09,2024-08-12,1105,rv,2024-11-05,general,Kamala Harris,45,71
87780,1597,Beacon/Shaw,REP,FOX News,2.8,-1.1,Live Phone,NA,2024-08-09,2024-08-12,1105,rv,2024-11-05,general,Donald Trump,45,71
87780,1597,Beacon/Shaw,DEM,FOX News,2.8,-1.1,Live Phone,NA,2024-08-09,2024-08-12,1105,rv,2024-11-05,general,Kamala Harris,49,71
87780,1597,Beacon/Shaw,REP,FOX News,2.8,-1.1,Live Phone,NA,2024-08-09,2024-08-12,1105,rv,2024-11-05,general,Donald Trump,50,71
87777,396,Quinnipiac,DEM,NA,2.8,-0.5,Live Phone,Pennsylvania,2024-08-08,2024-08-12,1738,lv,2024-11-05,general,Kamala Harris,48,72
87777,396,Quinnipiac,REP,NA,2.8,-0.5,Live Phone,Pennsylvania,2024-08-08,2024-08-12,1738,lv,2024-11-05,general,Donald Trump,45,72
87777,396,Quinnipiac,DEM,NA,2.8,-0.5,Live Phone,Pennsylvania,2024-08-08,2024-08-12,1738,lv,2024-11-05,general,Kamala Harris,50,72
87777,396,Quinnipiac,REP,NA,2.8,-0.5,Live Phone,Pennsylvania,2024-08-08,2024-08-12,1738,lv,2024-11-05,general,Donald Trump,47,72
87761,1801,Florida Atlantic University/Mainstreet Research,DEM,NA,NA,NA,IVR/Online Panel/Text-to-Web,Florida,2024-08-10,2024-08-11,1055,rv,2024-11-05,general,Kamala Harris,46,70
87761,1801,Florida Atlantic University/Mainstreet Research,REP,NA,NA,NA,IVR/Online Panel/Text-to-Web,Florida,2024-08-10,2024-08-11,1055,rv,2024-11-05,general,Donald Trump,49,70
87761,1801,Florida Atlantic University/Mainstreet Research,DEM,NA,NA,NA,IVR/Online Panel/Text-to-Web,Florida,2024-08-10,2024-08-11,1040,lv,2024-11-05,general,Kamala Harris,47,70
87761,1801,Florida Atlantic University/Mainstreet Research,REP,NA,NA,NA,IVR/Online Panel/Text-to-Web,Florida,2024-08-10,2024-08-11,1040,lv,2024-11-05,general,Donald Trump,50,70
87761,1801,Florida Atlantic University/Mainstreet Research,DEM,NA,NA,NA,IVR/Online Panel/Text-to-Web,Florida,2024-08-10,2024-08-11,1055,rv,2024-11-05,general,Kamala Harris,44,70
87761,1801,Florida Atlantic University/Mainstreet Research,REP,NA,NA,NA,IVR/Online Panel/Text-to-Web,Florida,2024-08-10,2024-08-11,1055,rv,2024-11-05,general,Donald Trump,47,70
87761,1801,Florida Atlantic University/Mainstreet Research,DEM,NA,NA,NA,IVR/Online Panel/Text-to-Web,Florida,2024-08-10,2024-08-11,1040,lv,2024-11-05,general,Kamala Harris,45,70
87761,1801,Florida Atlantic University/Mainstreet Research,REP,NA,NA,NA,IVR/Online Panel/Text-to-Web,Florida,2024-08-10,2024-08-11,1040,lv,2024-11-05,general,Donald Trump,47,70
87734,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2024-08-09,2024-08-11,1009,a,2024-11-05,general,Kamala Harris,41.9,71
87734,1709,Big Village,REP,NA,1.2,1.7,Online Panel,NA,2024-08-09,2024-08-11,1009,a,2024-11-05,general,Donald Trump,39.4,71
87734,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2024-08-09,2024-08-11,848,rv,2024-11-05,general,Kamala Harris,45.5,71
87734,1709,Big Village,REP,NA,1.2,1.7,Online Panel,NA,2024-08-09,2024-08-11,848,rv,2024-11-05,general,Donald Trump,41.7,71
87734,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2024-08-09,2024-08-11,757,lv,2024-11-05,general,Kamala Harris,46.5,71
87734,1709,Big Village,REP,NA,1.2,1.7,Online Panel,NA,2024-08-09,2024-08-11,757,lv,2024-11-05,general,Donald Trump,43.7,71
87742,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-09,2024-08-11,11778,rv,2024-11-05,general,Kamala Harris,47,71
87742,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-09,2024-08-11,11778,rv,2024-11-05,general,Donald Trump,44,71
87742,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-09,2024-08-11,10374,lv,2024-11-05,general,Kamala Harris,49,71
87742,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-09,2024-08-11,10374,lv,2024-11-05,general,Donald Trump,45,71
87729,1697,Bullfinch,DEM,Independent Center,NA,NA,Online Panel,Michigan,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Kamala Harris,48,72
87729,1697,Bullfinch,REP,Independent Center,NA,NA,Online Panel,Michigan,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Donald Trump,43,72
87729,1697,Bullfinch,DEM,Independent Center,NA,NA,Online Panel,Michigan,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Kamala Harris,46,72
87729,1697,Bullfinch,REP,Independent Center,NA,NA,Online Panel,Michigan,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Donald Trump,40,72
87730,1697,Bullfinch,DEM,Independent Center,NA,NA,Online Panel,Pennsylvania,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Kamala Harris,49,72
87730,1697,Bullfinch,REP,Independent Center,NA,NA,Online Panel,Pennsylvania,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Donald Trump,45,72
87730,1697,Bullfinch,DEM,Independent Center,NA,NA,Online Panel,Pennsylvania,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Kamala Harris,45,72
87730,1697,Bullfinch,REP,Independent Center,NA,NA,Online Panel,Pennsylvania,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Donald Trump,41,72
87731,1697,Bullfinch,DEM,Independent Center,NA,NA,Online Panel,Wisconsin,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Kamala Harris,51,72
87731,1697,Bullfinch,REP,Independent Center,NA,NA,Online Panel,Wisconsin,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Donald Trump,42,72
87731,1697,Bullfinch,DEM,Independent Center,NA,NA,Online Panel,Wisconsin,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Kamala Harris,49,72
87731,1697,Bullfinch,REP,Independent Center,NA,NA,Online Panel,Wisconsin,2024-08-08,2024-08-11,500,rv,2024-11-05,general,Donald Trump,40,72
87744,458,Suffolk,DEM,USA Today | WSVN,2.9,-1,Live Phone,Florida,2024-08-07,2024-08-11,500,lv,2024-11-05,general,Kamala Harris,41.8,73
87744,458,Suffolk,REP,USA Today | WSVN,2.9,-1,Live Phone,Florida,2024-08-07,2024-08-11,500,lv,2024-11-05,general,Donald Trump,46.8,73
87772,1624,J.L. Partners,DEM,DailyMail.com,1.6,0.2,Live Phone/Online Panel/App Panel,NA,2024-08-07,2024-08-11,1001,lv,2024-11-05,general,Kamala Harris,41,73
87772,1624,J.L. Partners,REP,DailyMail.com,1.6,0.2,Live Phone/Online Panel/App Panel,NA,2024-08-07,2024-08-11,1001,lv,2024-11-05,general,Donald Trump,43,73
87785,1699,Fabrizio/Impact,DEM,AARP,1.7,-0.3,Live Phone/Text-to-Web,Michigan,2024-08-07,2024-08-11,600,lv,2024-11-05,general,Kamala Harris,43,73
87785,1699,Fabrizio/Impact,REP,AARP,1.7,-0.3,Live Phone/Text-to-Web,Michigan,2024-08-07,2024-08-11,600,lv,2024-11-05,general,Donald Trump,45,73
87785,1699,Fabrizio/Impact,DEM,AARP,1.7,-0.3,Live Phone/Text-to-Web,Michigan,2024-08-07,2024-08-11,600,lv,2024-11-05,general,Kamala Harris,48,73
87785,1699,Fabrizio/Impact,REP,AARP,1.7,-0.3,Live Phone/Text-to-Web,Michigan,2024-08-07,2024-08-11,600,lv,2024-11-05,general,Donald Trump,48,73
87778,370,Pew,DEM,NA,2.5,-0.4,Probability Panel,NA,2024-08-05,2024-08-11,7569,rv,2024-11-05,general,Kamala Harris,46,75
87778,370,Pew,REP,NA,2.5,-0.4,Probability Panel,NA,2024-08-05,2024-08-11,7569,rv,2024-11-05,general,Donald Trump,45,75
87773,1363,UC Berkeley,DEM,LA Times,2.5,-0.2,NA,California,2024-07-31,2024-08-11,3765,lv,2024-11-05,general,Kamala Harris,59,80
87773,1363,UC Berkeley,REP,LA Times,2.5,-0.2,NA,California,2024-07-31,2024-08-11,3765,lv,2024-11-05,general,Donald Trump,34,80
87782,1114,Franklin and Marshall College,DEM,NA,2.4,-0.1,Mail-to-Web/Mail-to-Phone,Pennsylvania,2024-07-21,2024-08-11,920,rv,2024-11-05,general,Kamala Harris,46,90
87782,1114,Franklin and Marshall College,REP,NA,2.4,-0.1,Mail-to-Web/Mail-to-Phone,Pennsylvania,2024-07-21,2024-08-11,920,rv,2024-11-05,general,Donald Trump,43,90
87741,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-08,2024-08-10,4000,rv,2024-11-05,general,Kamala Harris,48,72
87741,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-08,2024-08-10,4000,rv,2024-11-05,general,Donald Trump,44,72
87741,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-08-08,2024-08-10,10112,lv,2024-11-05,general,Kamala Harris,49,72
87741,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-08-08,2024-08-10,10112,lv,2024-11-05,general,Donald Trump,45,72
